Medical Code,Cost
77257,4360.2
99449,450.25
7850N,9721.48
4984Z,335.41
4813O,119.53
25242,456.08
22732,431.18
74901,321.24
53016,1435.87
6458X,138.72
6484D,221.48
46121,123.77
4804O,1191.46
9678F,324.9
76184,260.65
8542W,113.31
5032F,411.93
30108,154.62
22737,94.69
79813,9750.83
64543,7621.05
29423,494.23
7341L,425.8
2354Q,76.2
9325B,64.03
29999,334.13
2389B,3113.29
3573C,7515.51
79422,225.61
39566,339.99
7234M,454.45
11892,1210.85
21511,263.04
2142U,430.15
57647,380.01
9031C,201.14
3130T,5029.98
1907Z,4518.04
7956K,7793.75
19074,97.18
72084,278.97
20676,528.25
5280Y,255.73
7558S,446.18
1186J,409.2
4747L,7368.06
42424,205.52
42858,2553.55
2652T,413.54
4381I,449.88
53780,210.74
6104H,4857.23
1899L,483.61
9122Q,4227.62
4634Y,321.37
7513E,306.52
90940,59.76
40491,80.23
66232,263.63
5503B,2326.36
9858V,170.82
83454,252.16
47604,327.98
33288,265.65
24713,93.88
37153,4359.01
3009V,7253.83
5061R,337.29
42095,7155.02
3217U,8467.62
9023Y,402.03
77313,438.7
4538S,484.67
2181Q,206.4
5863P,327.7
96053,81.01
2094F,294.5
3251V,277.93
7228X,126.4
8529L,50.23
14804,443.97
30226,292.53
25000,490.57
6822M,208.81
22177,438.05
2050A,480.22
2870U,201.48
36451,201.32
6918B,142.38
6916D,338.74
26095,141.33
51517,54.49
30165,147.28
5535Q,365.53
76512,320.09
3086D,92.53
4604T,373.92
99368,4174.75
72425,400.79
6378Y,430.68
47079,190.59
6975E,185.67
98901,9822.8
62409,3986.81
6224J,232.57
41746,85.91
8486N,3638.88
9465A,497.73
30489,81.71
17051,8883.14
23549,1646.2
6366F,407.79
8078T,211.45
1473M,382.54
5010W,87.83
57566,223.19
84811,360.43
1976G,444.91
7871I,230.94
98403,472.18
91107,254.83
8104K,141.41
35912,151.96
9056I,283.62
87494,9939.29
94124,2983.11
7548D,935.15
7196D,4562.66
5280T,9070.26
77720,90.76
2643R,3171.5
6227U,3730.96
5454J,233.42
9086U,7449.63
56597,257.72
28130,121.92
6331I,6093.09
6277Q,364.74
36640,7979.67
22636,369.12
6243K,1437.9
5925B,285.56
9609Y,234.92
85456,163.56
71218,129.02
61375,257.45
1039O,299.84
39947,78.02
7605R,4614.25
79388,2601.0
8176V,264.71
7246T,91.27
6494A,9892.19
18163,2938.94
23630,1342.65
7011G,72.57
35332,4200.73
9582N,233.12
40615,163.84
64144,3373.09
7750F,282.08
2068K,7154.93
8353F,257.48
8568F,474.44
93629,274.07
75319,1939.71
90543,3427.56
46069,179.85
46738,261.86
5830I,452.74
3081W,139.9
93290,168.2
37350,6811.31
4614H,2213.46
7657S,200.36
56964,2575.2
3666E,202.9
41642,5683.13
2619Q,7290.4
1066Q,2175.1
8206Q,189.42
2004Z,279.71
43474,164.67
8589Y,90.21
1015F,377.72
1913Y,323.08
9238D,423.11
76558,474.93
44596,170.66
99750,83.28
55075,349.35
96718,338.8
83472,2337.94
4999P,367.19
86245,1372.09
59888,336.28
9537N,499.93
64938,161.98
84601,143.96
12821,171.32
9160M,243.29
41971,187.7
6100H,952.54
84944,255.76
2980X,297.75
5850O,404.47
2057S,113.65
8250D,5877.62
8641F,349.45
45906,361.67
9800H,484.28
7930F,5466.92
7925S,340.24
6747H,76.54
6547O,132.79
32204,312.72
55926,363.8
99815,346.84
4222H,9390.54
8134S,212.75
96807,5675.68
61078,321.52
42219,1342.85
6185U,171.89
77477,103.02
5000M,5461.1
7719T,459.15
52022,70.29
5265J,259.98
52512,342.96
23439,182.32
16023,9605.11
67293,127.03
2040J,421.98
9715J,301.28
98949,9999.61
83142,315.64
9567M,427.45
26762,786.7
9511U,174.83
19913,5229.08
7875N,287.39
89937,384.08
35695,414.89
9489P,460.95
7289T,285.06
55538,262.0
8792G,429.63
76645,106.34
1671A,279.15
17669,512.89
2870K,464.72
9267Y,9943.47
98300,364.9
6151Y,312.4
99562,320.54
6240L,7720.3
8471S,400.48
5653H,488.85
2171V,4273.51
16738,8837.24
1192G,4472.18
35054,430.75
9827J,248.82
98842,354.47
52911,308.8
6450I,8420.34
8745I,5803.71
6804S,429.0
3659B,464.53
38611,195.21
9562F,314.4
2385M,94.89
98715,162.59
9850V,440.03
5663R,336.58
26958,9691.82
5213A,111.96
68318,152.93
5916R,9282.21
82274,500.2
5770L,9355.07
6200V,1981.33
76075,248.34
53306,480.42
8999R,54.71
72101,357.89
3969B,417.57
3421W,2587.83
57246,91.79
61391,415.11
2404E,449.41
7939E,187.83
9056X,375.6
7292E,5106.26
7285Q,131.5
3530N,308.57
75617,267.69
4786F,408.13
4039G,135.08
1168S,6731.12
71493,51.0
24904,8318.95
2257Z,327.11
94038,9600.06
79421,4154.56
7506Y,483.02
3659R,408.44
3658O,174.83
16240,463.6
71754,297.16
8339C,180.17
9968L,440.32
32658,429.42
4109S,70.84
26395,381.97
52599,279.89
4811H,106.7
3843K,383.23
1630U,138.48
75742,139.26
95287,407.1
53792,275.36
41943,68.15
3127T,416.29
1671L,4763.13
2777V,339.73
6875B,406.06
81219,309.44
2301V,289.31
64838,147.03
5087F,370.76
43838,4079.47
84903,405.16
6314Z,258.98
5734S,358.85
24728,5303.95
55001,54.4
99480,486.61
7902C,471.29
9829O,394.06
8455I,175.82
40434,1993.04
80428,450.09
3341S,3751.45
88360,241.22
8820I,137.38
23907,384.85
7115L,269.18
69486,2848.95
20884,120.64
65079,273.41
2441V,123.02
3372Y,467.81
4512Z,3837.65
74815,294.95
80603,196.32
7685M,367.94
6245O,258.03
2341H,5903.06
73634,135.13
98040,2392.1
63278,9213.38
6487S,371.61
12864,196.68
4669P,8136.52
6611I,481.75
1819T,152.65
3108G,245.48
82822,499.92
4555L,323.77
75544,441.85
31717,103.34
74910,303.26
3224B,126.93
19321,250.28
84067,244.18
31600,167.62
9173N,389.42
3625M,391.48
5690T,280.89
8913Q,7302.37
7489S,3958.22
2307Q,644.36
5767O,8919.58
1460Y,120.17
18018,357.87
46770,453.55
66555,5808.85
9101L,94.97
2997P,192.39
19069,61.49
60124,5931.13
82710,368.55
22052,189.2
3854T,228.9
2285C,1915.29
49193,153.66
87379,270.21
1617L,370.73
25293,9060.08
1071Z,374.95
7837T,376.85
6214Z,177.9
2137H,329.18
7531G,133.66
30605,307.53
72062,227.58
7318W,261.91
79581,4450.77
52456,464.03
5943S,1716.16
96855,98.78
88757,444.52
1337U,105.59
1291S,106.39
9488X,374.53
6604C,152.88
18376,3432.14
91462,281.36
7969L,107.92
75256,173.57
1886E,138.61
4976Q,187.16
6850H,3352.07
6584U,240.24
38591,155.79
3369C,435.79
79162,217.87
76822,173.68
7220A,190.08
7480N,8975.01
24133,98.79
86213,234.03
61490,416.91
2264U,278.46
1732B,263.42
29669,5705.46
1858N,248.98
99580,319.49
97507,448.58
2769U,306.89
74858,359.35
78439,821.25
3640O,164.55
7127W,340.48
63506,288.91
1515Z,56.66
6540P,300.92
82091,466.18
59232,6977.76
6608M,444.59
47366,368.65
2535X,332.27
3030F,312.82
81372,389.09
8741S,263.85
3800D,175.91
32928,175.93
25527,130.49
1983M,283.97
57853,216.41
6115C,209.98
4379X,437.47
96976,220.59
39772,61.72
98733,134.88
4177N,473.13
92009,437.35
46905,1379.49
3726F,432.25
6762A,91.22
9269G,8362.32
7338X,381.9
6352A,1502.4
19852,265.0
23483,492.09
7985C,4783.17
78382,324.76
96105,307.53
13726,95.37
7079K,280.07
85273,116.72
4127M,3384.91
7682M,1517.28
4428P,296.34
7928J,62.13
14301,113.92
36047,407.8
79479,295.51
2024G,480.36
46351,464.51
4771Z,237.81
90570,274.38
89577,173.88
31416,208.15
1679F,144.37
2258U,297.09
7646A,94.19
26803,72.22
87428,3876.71
6887K,109.95
4679V,486.02
9163D,482.69
88550,399.4
3668L,288.07
8675Y,283.99
6080P,347.28
1737M,8962.36
54294,1167.57
98924,342.65
86456,243.71
2967R,236.12
1960V,57.67
40548,258.88
2755M,184.53
7009Q,51.17
49944,330.08
6515X,233.53
65381,3868.98
1602C,662.54
9094S,3785.08
58585,310.65
34161,4631.96
27331,327.18
64138,7431.92
4849S,464.62
7971K,170.81
4872W,281.05
6620M,3134.25
5141E,8037.34
91274,232.51
8233G,9719.29
8417Z,343.77
8996K,311.92
88144,7357.45
3518Z,5185.22
54509,471.99
6268D,217.14
83342,3685.57
3006Z,259.53
1918C,372.02
80903,413.88
36739,140.19
3169C,300.9
88377,64.64
97260,318.28
21031,431.35
11554,2575.66
85438,271.71
5860E,3521.8
6885H,195.42
9319Z,102.42
1420X,7996.16
73415,52.16
67324,351.0
3873V,342.88
96262,366.0
3410S,458.2
5006S,94.33
22533,1663.18
64702,410.47
98056,467.04
6267U,4020.4
3688S,388.82
5526N,220.08
9875W,966.06
7828Q,67.75
33609,204.42
45002,9133.08
91715,84.08
6774W,395.63
8621J,4673.42
38661,306.04
7784W,80.18
7470S,1705.14
7918B,65.62
6923H,181.36
4268J,452.5
1243C,3515.87
57867,355.73
3418X,323.86
42742,354.82
7021W,218.51
44814,58.02
8286E,9272.73
5159W,338.42
89179,397.86
26141,463.57
4506T,8661.85
3892N,8765.68
42018,200.7
8997N,182.83
7918X,418.16
9103A,217.81
25023,87.3
1051D,402.98
63580,5776.8
12969,6047.18
41549,2019.67
50397,199.85
74355,2885.76
6638M,109.76
3480Y,102.48
56037,353.95
30879,8669.67
2577J,9500.7
7700D,118.84
8705C,84.36
90985,3393.86
1500Z,481.62
25826,5801.24
6842A,240.87
1403H,407.14
4314F,187.78
3831R,327.67
5601C,321.34
6615E,433.87
9885F,3178.15
5827M,366.67
60062,124.21
5068G,412.42
1396V,464.69
11036,372.82
98687,144.37
11124,128.04
42220,251.0
6764B,400.67
5220N,305.86
3637X,5312.36
6314V,328.11
90700,236.57
41953,425.22
6795M,292.75
97305,8918.2
6010G,65.83
6647B,217.48
98162,330.72
1851B,464.91
48468,3380.25
7336Z,168.75
11179,7167.63
55378,457.61
58910,337.75
2340H,416.04
6078H,232.89
43080,365.33
35958,62.53
68666,330.76
8248F,179.32
2222T,345.69
36751,332.91
61524,361.49
8647K,435.39
9100N,499.93
7074B,398.66
94881,292.05
4112G,186.36
7655L,3848.42
4589G,431.02
1351I,498.35
2157H,456.86
53319,324.9
6861J,294.7
87458,485.15
2421Q,260.22
86871,247.36
52525,211.18
5416B,131.01
4026E,82.17
42507,397.68
8500M,231.11
6836F,105.31
51407,233.6
9769T,5582.25
49138,193.61
1297X,303.94
2171K,206.29
8011D,386.9
64829,165.42
3412H,421.2
8508L,146.4
56063,8703.79
17277,446.77
99997,372.93
4311S,176.38
24231,294.36
27965,189.77
9662G,273.64
1820X,197.85
8029T,347.19
83291,263.7
62511,371.33
1228E,232.23
5983W,464.76
2270O,385.72
3301S,3072.8
15133,99.01
4179S,9719.54
8132Q,486.7
27607,89.51
9438M,339.99
5582T,213.75
46619,219.63
3537X,415.02
5938Q,221.33
7910U,339.35
8560S,211.54
8277N,116.35
3140I,187.87
4925V,328.27
93903,458.82
60555,335.94
2469J,7674.91
16912,3375.38
71539,1308.87
1229I,488.73
2007K,386.4
95061,3518.61
6153E,965.37
61599,150.89
6202K,137.06
7379A,2594.56
9191O,7432.21
96942,178.35
28480,2563.23
3202V,443.84
7690D,70.24
1453N,301.98
16929,201.74
58382,3224.41
83030,296.89
20806,188.56
54052,203.57
71110,6414.19
1663I,365.0
20787,51.12
52064,294.65
94680,91.34
3227H,329.32
99117,349.9
54417,2106.65
9672R,234.83
97695,7405.88
59963,198.07
5278R,5476.31
29209,2423.67
53318,493.39
54044,204.56
2846E,6990.63
4818U,129.34
17845,198.23
8108J,378.54
8214E,262.69
8484E,3983.35
3458M,6755.28
43062,488.51
94664,69.44
4899O,273.29
17104,102.31
4809D,2535.69
6107Q,327.13
5448A,255.4
60388,437.16
6341L,189.61
24593,263.76
53641,460.79
9440F,187.0
4621Z,213.47
22644,425.69
29313,6979.14
7352R,439.98
5555E,8824.37
3450G,496.9
2523F,168.65
36511,5931.7
48053,235.24
1717Z,87.89
9366K,230.85
9196C,66.64
74312,89.23
1278D,187.27
6285T,242.31
90714,439.38
87427,9153.43
46495,374.51
7512A,1976.77
2473N,61.65
31325,344.66
23602,79.12
90276,239.46
25289,2979.05
6464H,6328.04
27412,144.79
31455,355.86
82483,215.64
1850W,3848.05
5899N,379.6
14792,207.55
4325M,480.08
42135,385.48
70584,340.58
4120F,251.88
15748,5817.55
82440,410.11
90279,389.49
8390I,372.62
5061N,164.75
4013J,8956.62
5029N,360.54
44995,285.45
78375,220.73
30153,6775.31
40486,398.32
38133,203.12
84926,117.67
70920,294.46
3436Q,474.76
58395,418.09
3220U,466.1
40227,277.71
42367,127.25
39238,244.85
9495W,4854.18
3192C,410.78
28678,5712.71
4579Q,8102.1
70806,1287.39
23287,444.6
80575,64.04
33340,437.01
4057Y,108.98
7133D,348.92
8304C,498.82
2302V,62.77
56139,156.69
4015V,1263.64
79630,111.84
6143E,299.34
82948,297.99
9304E,8180.26
5306R,71.21
82177,228.31
48800,2995.62
4781V,175.96
7823Z,213.03
6538Y,400.95
53989,234.74
7421F,182.04
41076,82.47
61985,446.13
1801L,83.24
6842C,338.09
7700I,133.58
1728U,7689.07
57008,9053.18
2974T,8015.75
4957X,455.95
38184,4522.49
4200L,474.61
7851M,167.0
3777G,387.14
16671,172.12
1689X,491.79
17173,2455.93
23032,377.31
2628H,101.97
8417K,236.21
1890T,318.47
62970,403.12
14696,4583.73
7280K,136.8
34691,165.37
1188Y,445.9
68268,116.12
6652E,301.36
8362C,396.13
48654,172.71
13346,401.81
9597B,284.48
4559Z,3482.97
89228,230.39
1570R,105.97
79299,9456.67
46907,9330.35
48737,6642.57
69260,472.14
92398,286.44
82642,455.65
93095,105.33
14652,352.03
65226,222.15
40279,272.51
7209L,327.91
6383S,104.89
9379I,352.11
77495,251.23
3535Q,73.48
3507Q,405.9
52349,116.04
52386,172.18
46795,263.17
8057B,255.14
3333V,236.6
26292,456.35
3798G,346.11
4310L,159.09
7652J,265.25
4305T,84.49
46261,325.59
47458,152.45
1147P,54.29
82808,138.93
1051W,58.88
2192I,74.38
39398,125.02
2087T,490.1
7947O,327.36
9963W,299.53
3119M,77.72
2474G,89.72
9160W,117.1
2320Q,126.02
8424B,413.07
3538T,8635.91
3716S,252.22
52677,157.01
5875I,82.37
3632G,272.51
3304M,358.66
9479G,462.47
5915N,153.02
17707,150.44
28477,252.99
84212,147.51
94935,3877.88
76080,3900.74
30607,460.64
7029C,196.66
79959,2107.52
93235,418.64
18767,1997.81
56147,265.96
88116,409.85
29205,8580.61
40052,7415.92
6546S,334.66
8652P,227.55
67728,5597.05
56761,78.64
9631T,2521.11
9985C,1281.28
6963C,132.22
2860K,9153.5
47391,59.97
50519,350.59
7825Y,295.18
4526G,2511.32
2878P,3090.97
86393,211.07
9806O,362.29
5243N,243.76
87370,359.44
79585,181.32
5366F,105.46
9584U,483.94
68894,2999.04
78232,332.93
86069,352.46
3246Y,426.05
1004H,494.55
37694,295.44
13785,179.7
48153,494.48
7174X,387.05
80943,198.78
1028R,272.33
7492X,294.23
1840K,488.2
1665V,322.62
9432B,6013.16
8488S,283.11
33580,151.0
74686,477.39
99093,257.94
53837,369.41
55344,127.78
81442,427.06
57452,369.42
56625,138.35
64488,59.77
62449,483.22
6185N,493.13
98523,3466.73
9489E,394.93
37977,123.7
76458,471.76
94264,379.2
6025C,164.87
47887,344.82
65690,432.31
4772X,362.49
86317,3270.31
4427F,56.8
34474,363.96
6980F,5209.66
6330S,353.18
4491X,145.4
89430,330.97
1207T,454.85
88235,9388.15
8036C,263.46
14915,352.09
3056N,86.87
92733,125.45
2734D,126.24
4934U,7101.31
72498,396.97
3609M,346.47
5676Z,1374.64
4290P,459.4
64767,329.7
5116X,480.96
3298O,200.81
2957P,7653.9
86228,206.49
42476,9725.26
22547,239.08
56600,153.41
38883,86.58
6581F,156.44
19357,484.64
40441,336.83
18535,361.57
65219,114.6
7392E,3380.87
9597A,686.04
3370R,183.63
71816,258.73
1710A,3588.96
34843,249.27
4862O,395.44
10480,322.34
1329N,339.2
51259,310.23
3704P,232.46
46250,186.85
75077,144.72
4268B,445.26
50972,9241.52
2253Q,272.88
38593,254.53
8067E,227.26
5634F,192.47
7015M,93.84
7968X,3519.61
4379F,278.84
5787A,316.28
6746J,290.4
7916M,294.39
8956G,9511.6
10458,7944.79
6161Q,236.75
31018,102.08
6618F,437.23
7627K,405.49
9221X,58.04
80201,334.16
17524,1128.78
2575P,697.12
71695,6173.58
5992L,378.74
1319M,181.79
70881,478.39
8768X,7710.69
3266O,231.24
72405,183.89
6134E,326.58
22412,499.53
22245,331.66
2834K,367.32
9104V,107.59
6302U,51.16
2408Z,2882.86
81450,2178.6
97855,69.57
33579,322.52
6901O,142.6
89752,272.68
1998H,233.0
2041G,54.77
8809S,9704.82
85704,70.96
89287,468.94
3461M,7388.53
16995,254.2
96361,299.09
6333V,219.05
24400,275.78
74138,148.36
6701X,5295.33
4977I,270.25
86280,117.57
6922D,3535.5
77089,5649.14
3928G,2236.59
12798,165.01
12780,107.34
9125N,140.96
5898O,76.08
3251K,4008.54
69408,5065.69
58426,129.6
1177T,283.27
14778,365.82
30499,67.09
8085U,150.21
43239,79.68
6842L,83.65
7588R,182.49
49578,330.07
46059,347.37
89491,152.96
2486W,212.66
31239,98.6
52142,3413.03
2702A,485.4
20332,459.31
5183H,170.98
4474W,418.89
8731V,397.77
69994,357.26
22541,324.56
94469,2910.81
3472W,291.46
8697T,460.99
93099,131.32
1621V,7199.18
50151,496.85
39666,462.31
4363X,217.11
56818,397.36
84885,87.96
29030,356.75
5310V,374.22
1333H,226.89
64472,74.1
16690,195.94
6727V,8402.0
21937,161.26
49395,7482.79
3284R,236.42
7649L,265.32
45266,6872.81
79983,3058.26
14368,178.09
1886Q,262.97
38910,5315.85
8535E,56.85
2882R,498.15
6066L,380.76
99629,1848.72
5823F,267.87
46862,422.18
7765B,7840.18
6459A,923.08
14952,215.2
3789H,435.34
28326,340.89
3698R,331.33
8133Z,148.09
7392J,5783.58
2207D,173.65
49792,3145.47
98343,206.62
4653P,445.01
94074,197.45
1303V,421.57
4368E,4206.33
6876S,3915.56
37981,7139.08
3708R,3365.86
5347Q,260.72
55692,214.52
39156,352.35
4136U,7019.69
1289R,434.68
9740G,9141.63
59077,8772.97
1912M,4348.58
95493,133.15
2402O,95.45
36317,440.79
75218,164.89
25188,447.48
5271Z,719.57
3341T,480.2
7400W,477.41
19395,8992.38
6823W,210.74
6545L,9934.51
61344,281.42
20135,383.55
2914H,298.87
2079O,117.26
33587,134.05
4176A,391.75
8416F,245.04
16842,375.44
30792,498.4
7738W,321.59
6631Y,386.95
95117,70.81
3885S,79.33
2948K,9048.43
7501X,9705.14
7037Z,486.9
91598,193.45
8005J,131.49
90104,333.78
9694B,7101.74
76199,228.28
39836,391.39
5971K,156.45
64798,251.44
80321,274.52
6061S,5862.17
8260N,453.88
1958C,7597.87
82902,280.1
20556,55.34
8206E,366.17
3518Y,203.29
8307O,254.52
7545L,111.79
5593H,483.46
5359B,5553.99
57615,321.28
54906,129.15
3155H,328.88
98303,490.45
2129W,409.5
5359K,217.94
9824T,307.53
4367G,491.84
15744,86.89
5478P,408.73
47303,88.29
72131,91.5
83489,465.91
6073D,2896.72
43606,52.94
20473,130.63
22705,296.68
6501T,130.15
40722,218.09
48213,9881.93
6699Y,5535.58
3417F,377.18
2197J,252.46
1044Q,165.35
7091E,233.86
3636P,291.23
48387,505.01
77981,453.78
16743,469.13
6347J,356.12
47572,383.92
79063,158.56
70039,253.29
74431,115.97
2806E,164.45
37073,444.7
9183K,267.84
7998N,240.23
7532U,78.83
3322Z,1002.31
8912S,105.1
7602A,398.67
9631O,107.13
1775G,282.72
35223,354.57
17227,287.47
1283M,276.02
8900C,2125.37
8636Y,424.85
5230E,8634.31
19417,239.42
4495J,9008.58
2483W,197.97
96070,151.4
25311,174.4
86971,477.57
9512J,4834.04
56930,6911.43
57310,287.46
29695,198.87
1499T,216.65
9095V,6062.48
3906Z,3430.41
9923K,90.41
8263S,368.93
29718,7592.28
8987U,427.23
2840M,137.73
4458O,168.48
68963,252.38
2236F,101.32
88869,368.9
2331N,230.26
29048,91.14
5046I,84.94
8801P,444.26
17755,469.27
1203K,450.48
78902,481.2
3553T,257.45
9054G,291.53
67537,9153.76
37022,299.62
72794,311.2
75317,170.6
27787,287.02
27934,972.17
8271C,5960.16
18924,313.06
6327U,8611.86
3477E,244.45
28167,3226.57
23501,210.0
97918,143.95
33051,679.09
2443B,126.48
75012,218.7
9752X,489.45
2893V,414.19
8789U,395.86
99910,3952.4
65073,330.06
7139V,493.33
2194Y,2139.72
16295,347.49
3131P,6475.66
96940,151.71
30422,230.99
71680,451.56
83781,386.55
3663Q,324.99
8302Q,166.61
1376Q,92.43
7543S,256.79
5058Y,147.75
78628,269.16
38529,434.59
7821O,438.84
31256,246.45
8264N,242.42
77435,242.07
9201E,8671.26
93043,167.46
12897,484.36
51464,2754.6
7468L,499.0
3651Y,269.99
3375R,445.65
5521S,463.12
5653N,447.88
3049X,125.46
7580Q,7594.8
39109,53.95
7941M,421.9
2857N,239.93
6238D,342.96
85466,60.63
1332B,690.02
58834,225.73
4931B,5246.95
5901W,66.91
5512U,416.27
96501,7025.61
1799R,267.73
8001P,3588.95
30903,139.39
3963T,171.37
2732X,222.1
4592H,9692.93
6232T,4525.81
3907N,436.03
1448K,379.52
6033R,221.02
34414,317.14
2618G,1004.13
30083,212.45
98982,6728.25
3117B,370.02
72315,137.04
15750,310.73
7215R,148.32
7970P,452.75
3892J,8393.49
85118,359.73
97158,230.62
3852M,155.09
4028C,198.35
82786,133.51
2671K,338.12
96630,1937.97
3053A,420.72
8506M,212.62
40647,5777.45
1421I,204.31
4083V,379.78
2572A,3569.2
6827W,230.75
4705J,333.79
50436,496.32
99548,7676.25
3898J,249.81
65406,94.01
45384,6611.4
44921,2294.54
1375P,138.61
69278,207.27
7934T,374.02
3507T,431.41
56922,9978.48
8806N,158.92
46220,439.67
83219,207.79
84107,1114.54
7900G,415.05
1757O,477.53
1629P,172.28
98706,275.21
2873S,275.25
39212,418.46
19131,211.03
2342M,9613.22
2691D,7286.09
4990V,66.81
8124H,404.12
7713F,777.38
69055,407.86
19375,179.28
17077,115.8
3912V,134.23
6386E,405.87
7230G,109.38
30380,6030.11
1648Q,97.21
6386R,484.4
49299,388.26
9678K,137.77
6264W,470.61
4471X,212.82
97427,300.92
70323,9347.7
14641,150.11
26502,124.38
60260,425.9
79234,248.7
3117H,391.98
5745E,498.42
8945X,812.61
5801P,1807.87
3505I,68.45
9552N,221.67
6821V,173.64
8282T,180.6
45781,405.07
8315E,476.89
9854A,236.88
89709,1182.96
11080,101.39
58196,369.95
53127,6537.66
5443W,87.46
4920F,203.34
3569D,8990.21
8675J,184.57
4599P,204.33
89785,237.52
84684,230.25
88692,259.26
37974,174.06
39519,408.51
1789O,418.97
53616,473.21
13253,157.67
5200Z,367.68
28714,313.08
97111,264.97
12014,261.2
1959Q,389.31
8193E,56.03
7152D,117.96
5698N,8219.4
9749L,92.62
1744L,451.66
85782,138.48
80520,6335.42
3630R,461.21
57604,8316.55
86744,436.48
3757E,252.9
50553,4912.33
8738W,103.38
8849Q,360.79
78010,307.04
1701T,56.72
5822Y,342.77
4346Z,202.04
8574S,483.49
6578P,425.57
9359G,104.45
56854,469.93
2544F,256.79
81088,473.54
3120F,377.41
3938U,428.19
24948,452.96
81135,391.17
14976,2369.93
9302K,365.01
8146Q,310.78
6193Y,8548.33
6101N,452.47
9923X,6833.84
4512U,104.24
97533,425.51
4964R,8049.55
12445,9688.71
54340,5613.0
78591,5164.03
1579B,215.01
6118S,1979.22
90624,116.32
3855A,245.94
9794Z,5421.47
1748N,8780.67
4747C,146.36
4903I,304.52
20174,498.67
6637P,284.84
2534F,208.75
7886Z,279.72
20942,398.9
7844M,83.35
5118E,3173.78
5573M,280.48
14994,6432.77
63477,402.47
90965,329.41
7271M,346.97
1529L,491.21
1332V,394.43
6027V,74.69
31829,408.56
11769,9704.45
2739F,3934.04
4352U,255.43
41881,209.13
70592,6885.73
6136Z,154.38
1213H,112.73
4957G,454.53
30392,176.49
57090,94.02
1643U,435.0
12322,9161.06
93624,462.45
5786B,458.78
48524,466.03
9304C,4942.88
2807G,137.52
51390,312.59
15388,8661.49
64366,194.74
34308,3036.85
61884,242.28
92183,164.3
15730,352.57
7247V,197.98
60500,150.11
6257H,159.17
75731,8221.96
57141,347.78
7335T,2480.87
9814J,230.15
7565D,416.65
9428L,396.18
5422U,5747.74
43096,482.2
1080W,201.59
6653V,203.72
8584G,123.3
6590E,180.28
8032H,3047.87
4048H,2502.8
6780L,8320.64
8174T,98.5
62284,244.34
9034N,3661.91
79238,383.15
51132,56.25
7309I,219.8
10563,6259.16
7183O,492.09
27029,57.56
8023O,3062.8
7559L,397.53
9284Z,349.5
23045,9864.45
97011,129.85
7519R,410.24
3842D,394.45
2396A,366.63
37191,5357.48
72025,418.61
9287W,270.49
6049Q,2605.86
6412Z,142.3
6143F,417.38
4367W,153.69
6702I,294.14
50135,242.29
3032O,5952.16
7418R,191.26
7098S,274.44
3097O,310.79
2688K,272.28
96911,74.22
62797,2042.25
75670,451.56
77723,6194.96
61785,333.9
45350,329.49
8736E,55.66
7154C,96.94
59190,304.93
4288Y,4476.5
9502P,75.1
7265Y,5039.62
13612,435.17
7523O,362.75
46028,1497.02
8018J,258.98
8662Y,2239.65
63242,431.82
77305,2469.42
6448H,178.84
5802Z,85.2
5725Z,358.91
27133,9193.59
7827A,347.83
38665,408.65
18027,128.92
1852Y,130.47
6030V,347.99
8347B,485.59
8295Y,53.3
96622,4146.19
1282A,105.33
5385E,190.16
7072A,183.01
8487D,9574.6
71294,435.94
8254Q,2898.57
97097,391.9
7083E,432.99
16742,336.1
46206,6563.98
9632T,80.53
34287,280.61
10855,367.32
6896Y,362.77
73779,2751.87
5122K,478.28
63484,405.7
98606,344.38
46582,300.78
3961I,5327.0
9621B,303.25
3633W,149.87
3068U,209.48
6558H,5325.19
3761A,9047.0
7179X,9754.2
8666O,146.2
7033B,353.44
3790S,9218.49
1298Y,323.68
6881O,398.5
23114,3921.23
60122,191.2
38749,151.38
9833B,131.39
6206S,186.93
15318,8566.94
4897C,405.34
52310,370.63
4902J,8688.23
19740,373.28
51932,401.99
1129P,152.63
7860V,3453.7
28134,291.84
47644,7877.75
91704,7998.45
36014,2900.09
44842,231.89
89172,1546.04
5687C,7828.66
74270,240.32
32599,325.61
87915,415.21
85776,283.42
9204D,119.73
89472,457.7
73952,343.72
4303H,401.28
6462G,569.54
6174E,7088.01
76960,334.96
52624,5385.05
3152W,202.68
4499B,77.31
8082Z,254.64
62632,343.52
51828,401.97
9210I,451.02
2039K,117.36
2606B,496.47
4155W,91.6
1750H,139.56
1050L,61.9
6232K,132.59
29937,66.92
9338K,257.25
2194F,2602.99
93997,214.32
4376P,2537.76
75228,4912.23
82705,78.58
42318,6838.83
4063H,479.6
2078V,8476.61
2804M,2586.3
3624W,145.54
61177,235.66
58794,430.56
60861,493.22
9016L,414.43
47558,3451.24
9250I,104.65
30123,406.61
86056,6043.43
10582,388.64
8137Y,93.04
2684Q,2757.89
2765P,210.32
75033,213.66
6636H,312.73
5714P,399.76
43352,9506.47
2956D,450.21
19514,5887.69
89094,309.01
29982,241.22
51414,4040.68
7367H,98.63
2902K,62.05
60490,5999.81
7624A,123.38
81173,5910.64
2902S,109.51
45081,219.37
2146B,5652.95
64025,342.27
1227Z,1582.31
89617,188.38
76050,370.6
56004,5052.25
4127U,80.23
49181,167.42
31348,301.38
6408B,391.66
