Medical Code,Cost
5140T,1821.61
7373R,6340.67
2818V,380.47
62013,66.32
6040J,4239.01
2920L,146.13
9065V,9666.03
4068Q,977.43
2808C,351.6
59949,98.59
85219,449.78
6479W,79.47
93231,355.5
2964E,201.98
7431J,285.17
1131Z,252.92
29356,314.62
9361D,285.92
3335U,4983.2
8900I,484.13
19221,98.35
94812,322.47
2161I,657.19
88125,380.82
56260,334.26
2733Z,161.73
8419G,282.54
3476N,7792.98
55888,440.45
84070,428.96
4960G,485.22
43188,4062.14
4469O,455.22
4965P,75.09
3961U,469.56
21232,111.66
3069Z,374.47
9444U,7872.81
6760O,4536.99
6030A,256.01
47743,347.85
66084,1662.92
22838,8950.85
7453S,3997.39
70184,483.5
3476E,292.93
61700,82.57
16059,225.96
42956,451.78
4480C,170.51
1279D,226.58
86329,5162.03
8531C,442.09
43358,382.87
53012,83.69
8144B,445.59
12758,183.89
96809,278.56
1869Z,344.81
6354T,58.89
8825Z,415.06
4065M,2679.93
84921,246.26
33914,230.19
5133T,467.44
92781,220.6
60785,483.6
8580H,3509.31
2728M,258.09
69320,199.79
9684U,74.48
4050H,8009.32
35878,143.53
7370B,3432.22
96333,280.49
47863,4814.57
5615I,102.94
8864M,441.46
3568O,319.53
61431,407.05
4203Q,453.05
63870,214.84
91250,148.2
50692,283.13
49350,8727.61
74928,4392.02
7713K,4690.4
81264,263.38
24829,213.61
26840,182.09
84776,7264.84
7604L,7646.75
66786,230.25
99237,315.01
52088,172.58
62477,247.72
65105,165.23
46588,339.96
9072F,116.89
7882X,493.74
9519U,440.52
39225,364.51
86695,54.9
5959L,272.14
82395,2976.72
5789R,485.5
68051,78.46
2768P,373.1
1631R,2555.74
9750R,105.67
74188,279.06
44832,545.5
2693F,334.05
52100,80.05
3227G,480.07
63344,130.89
40834,421.04
86933,110.63
55006,428.06
4316L,228.45
94484,162.81
4059S,5936.05
44300,397.78
64170,144.47
7431K,443.55
4874T,472.09
95251,239.54
44774,303.1
9697V,5465.48
5786G,111.66
70468,354.85
58421,299.69
24145,480.23
50145,164.8
5806V,125.15
51097,4901.7
6215U,117.26
56296,238.63
5033D,468.69
56800,344.87
79147,228.87
83931,9002.62
8432O,417.31
3355W,70.69
2808L,253.46
1192X,8006.77
46171,309.56
32711,386.18
80960,452.52
55817,4651.46
5763S,64.78
51082,8580.06
8969P,1308.98
92954,245.21
6629F,471.78
30482,208.39
8117G,3072.42
56358,1896.56
4930G,72.84
5548P,495.32
46630,402.55
9209R,450.96
15011,55.0
5756Z,330.28
95385,163.92
71573,88.71
72687,206.49
55601,475.24
91981,8121.48
7236V,2133.94
55711,267.44
2852Q,8543.63
9804C,442.66
81249,506.89
54453,1943.51
6433Y,458.45
56896,6501.84
7501T,287.61
54575,279.4
2954I,360.26
57465,159.66
1695R,105.61
19559,137.48
10401,212.29
24235,264.42
3665F,409.27
33187,433.41
68104,473.14
17873,74.69
39559,347.94
7974I,75.88
43095,441.36
9949B,447.86
4215U,1160.36
66739,5564.98
8992F,215.04
1492Y,458.44
92027,252.64
83369,186.91
8668B,264.98
57767,316.03
9536R,125.77
5387V,87.04
64477,304.65
33539,4097.4
12552,409.84
3197U,278.46
3773N,367.2
5533I,114.57
39507,462.33
96237,2685.98
7166M,468.08
50509,7810.54
9973I,7431.83
2317W,4563.94
7002S,474.23
5211F,582.65
7223J,269.63
6476S,331.99
8144R,466.77
84345,317.92
28865,354.47
3495G,315.27
14697,326.23
4137N,6806.42
8066S,58.21
45546,155.58
9615O,446.13
77468,5386.4
3514Z,440.15
7865Y,1164.81
9914W,228.5
6333S,331.33
1955O,122.62
99702,8062.8
24591,85.16
3924A,154.98
47508,6280.38
6604R,439.56
32974,131.58
9637Y,521.23
46838,262.79
17347,277.22
88417,145.88
9143O,115.57
5508E,235.55
5388N,306.88
83388,450.83
62011,197.26
29706,54.59
8607V,468.86
91225,175.89
4667O,147.13
61538,337.33
4417Z,603.0
23237,458.38
22740,276.01
20345,346.19
2212T,317.58
6045H,472.87
90795,8909.88
5488Y,60.06
69791,7648.69
39033,9088.01
2920G,7842.3
24439,94.0
42184,397.92
92402,304.99
5962B,308.6
6399D,114.75
8303U,7809.82
64486,430.39
8504V,4780.59
2702R,1094.72
4957Q,75.11
2085D,294.73
51805,90.08
80319,52.84
88294,286.73
99519,470.91
28348,106.26
37305,7297.72
4991W,5712.29
43365,274.84
5335J,6953.32
63923,234.83
63090,144.55
44484,225.68
6239R,3450.81
70151,127.84
3195F,357.56
4603N,2273.3
79982,143.87
9738R,141.47
3261H,99.67
98430,110.76
23134,5103.3
60989,291.2
25756,148.48
6897G,159.47
7480Y,79.79
9564C,154.93
3667H,9986.18
9126F,307.47
7652I,9942.41
6088W,176.97
1079Y,3818.86
4400O,8550.72
9530P,5593.76
80334,206.07
1417J,6670.24
29231,163.09
9680K,239.47
58825,293.99
4020S,2328.43
61292,236.94
8077L,176.28
48768,405.79
3291U,436.41
93768,160.33
5025C,9272.33
4286O,389.83
41913,202.82
68570,103.38
21675,83.31
22564,423.04
3965B,497.92
2137K,9108.02
98395,5892.16
7049Z,3728.28
79487,401.17
73164,442.68
2551C,475.27
32921,347.29
5155S,3523.04
45964,67.54
3349Q,2902.15
6225B,490.3
38626,498.61
22390,69.01
6315S,6777.9
82764,198.03
34825,8299.77
9703M,359.87
2501D,3069.17
10305,1547.2
3529H,394.71
85529,216.89
86969,242.76
4708J,355.08
5371N,7958.81
60856,138.9
81601,9655.28
40005,152.82
86471,1507.02
2767X,119.72
1286R,408.51
1880N,1828.83
5436E,58.94
9973B,80.79
6879Q,463.79
2538G,106.15
25581,318.17
2297P,8588.22
4316M,333.3
83977,5184.71
98852,89.64
2842E,8737.87
42606,225.35
5316F,320.44
37647,9378.04
86300,299.89
3440D,5888.28
1700Q,221.67
78362,344.6
1427B,9782.72
17979,318.01
6476Z,201.95
28559,338.61
43679,483.03
39921,435.85
6064O,315.83
71753,229.33
5987V,216.56
3095N,289.49
11098,74.76
89093,474.16
9151I,4892.33
79064,487.89
3735R,72.19
97438,246.56
8938E,9111.1
5992E,479.34
77072,185.96
78907,455.5
8761C,5132.42
27887,55.85
77595,94.72
8387R,218.46
9575M,361.6
64347,6224.18
5500P,464.05
67787,478.51
9820G,481.19
6591Z,328.95
67140,4730.72
82681,7386.21
17285,3268.89
41188,5256.16
84666,445.48
9449I,243.33
31274,8925.25
5652J,8930.81
8691K,411.89
9773C,290.1
21569,375.46
36111,135.9
4110O,116.52
9418B,7887.68
5017X,347.66
60341,385.03
35028,67.46
6508P,4169.42
73193,103.82
5960C,368.17
44256,455.06
7808T,389.27
36779,3957.04
68723,215.62
75555,406.16
11958,3031.73
64649,419.25
5111I,828.79
58103,196.97
7640V,327.24
8819A,312.25
2651U,466.18
50250,6121.47
26855,3544.84
7425K,3942.1
7067C,80.58
15963,164.38
41909,311.13
1777X,599.79
5096O,391.89
1039X,2706.36
9784C,382.6
7228Y,7174.85
98598,359.08
9545E,258.38
3086F,55.03
1150H,302.83
6868C,1619.63
9185J,5283.55
43981,5331.02
3594T,111.86
73530,499.87
8424Z,1627.12
75209,89.91
6084Q,122.77
7030F,154.61
57338,1883.16
3120P,430.17
3403A,2387.52
9552K,60.62
9351I,6006.43
46964,347.48
19574,52.93
48911,139.71
6422N,8774.55
24297,2239.68
1181W,306.17
39438,352.32
11216,166.05
3300N,1135.44
27298,130.08
5845Z,424.87
6549A,447.72
9228U,2633.53
2892Q,63.24
8916N,481.67
3603O,109.44
9068B,274.9
64697,197.86
4159M,463.04
3614F,9372.32
31003,443.84
8161U,222.74
12922,248.5
87508,190.9
9349S,352.17
7925Q,232.43
17200,349.06
4791U,463.27
3350Z,150.01
4917H,308.55
8615V,456.49
4135C,359.34
8960K,2331.43
56010,480.17
8659L,189.85
35556,4409.29
7936O,393.78
4929B,366.0
95358,203.0
1629L,85.54
1145N,384.19
22349,114.41
99301,286.58
7274D,351.71
87987,418.35
25871,367.79
5085V,433.21
64320,102.11
36584,180.85
62526,427.29
2880Q,5479.09
4593S,366.43
5743N,192.64
73831,493.83
65685,238.22
23860,176.95
23985,227.93
3636M,8930.37
28241,9306.93
3918W,348.68
9946H,93.35
7032P,9601.92
35186,77.37
25068,191.57
9427N,461.69
6859P,426.04
1347F,180.08
65699,415.77
69053,389.13
8822V,220.04
2798U,932.06
3865O,267.94
9717F,267.25
4806T,188.73
8208B,70.54
40970,78.05
33883,474.68
5255J,366.33
79414,316.53
7509T,7240.24
13280,113.6
3429I,212.36
5727T,119.79
2798A,226.96
2430S,267.57
77028,397.12
8274B,56.5
72263,7451.56
8869P,8018.92
3300G,499.28
2410U,6083.53
83908,4738.37
87186,4309.54
9192F,397.43
71297,487.91
11442,361.04
30725,403.1
95142,8108.03
7983T,6636.86
1637B,4180.87
94086,5001.01
5998U,197.85
88675,149.93
72920,425.22
64563,348.2
7632R,158.41
4688P,393.36
4755V,1391.35
18065,403.11
3976W,205.93
94471,300.15
43933,250.6
81896,9534.9
6082B,274.54
5407N,7464.6
8469I,9484.85
91106,333.86
60717,224.88
16220,54.95
6611O,224.6
41556,495.96
8008U,260.88
3812Y,231.87
97971,439.41
9722F,405.45
9305S,92.48
16090,206.54
3748D,188.96
2282X,212.89
36824,97.21
99741,243.05
8393Z,222.28
2928A,5720.93
5771D,237.51
7915O,288.71
5245I,319.63
8627I,419.99
6500R,215.34
37471,447.67
8647Z,189.63
5611P,57.01
88393,358.07
63790,4734.79
3978Y,488.58
80640,3647.07
91712,477.1
2684F,9867.11
4461F,53.87
2277Z,225.01
6860X,119.23
4790P,4870.49
75577,50.32
2072D,374.27
9850G,6355.33
48223,2380.11
5231C,144.87
96082,586.71
14856,213.25
66937,5626.77
54793,367.4
23949,3884.15
53581,220.16
5891B,6955.43
82110,244.56
6159J,319.46
6554E,8134.09
2010X,168.61
44886,76.98
16606,174.12
60542,1449.59
9353V,169.03
77527,287.02
4016M,207.04
22448,383.09
2267P,263.44
58122,93.74
5993O,170.91
15513,376.18
85334,636.32
10637,205.8
82252,180.5
2719A,333.63
5994V,407.45
8187V,8710.13
76305,64.81
18100,131.36
62339,174.54
8448O,292.33
75138,328.53
12853,497.65
2621V,134.79
4613N,8886.06
85993,165.9
11786,107.32
4738R,350.63
5129I,445.82
2148T,9955.88
3710Q,3693.08
6358E,429.37
68849,191.9
81328,4848.89
58914,7835.44
29957,343.65
1252H,142.02
9431W,3236.14
73571,327.31
40525,349.41
39456,4613.15
77729,275.7
1227M,119.55
48563,808.59
8901D,473.59
8510F,431.98
4179U,315.76
45223,50.15
8462H,3093.61
3984W,5480.33
80260,400.73
68256,1411.71
6142F,181.64
71903,233.53
1638A,304.31
65678,9277.43
22403,467.72
3919E,176.3
57131,8998.39
29914,418.45
8366Z,431.64
95639,217.09
1771C,241.69
3754N,76.99
4431P,439.12
7682G,227.0
4779M,6218.94
30362,898.87
5182N,87.77
6129Z,481.02
64875,229.14
58592,115.74
55704,6189.7
83851,54.04
81415,164.83
79715,92.07
1922N,82.21
30025,72.46
4554P,428.36
7540C,492.59
40770,277.08
2660G,2853.94
1242S,250.0
40650,396.02
47832,9967.74
4310B,404.34
4470M,1756.94
9088U,113.16
16764,4704.88
3800P,5188.25
7822N,392.43
86870,293.21
87060,52.91
6702V,55.95
9940U,236.05
4565H,1283.39
34505,222.43
9258N,2995.72
6966G,96.26
6578Y,243.49
80208,172.49
9017D,408.97
62323,199.21
74054,487.54
54595,372.98
4497T,54.01
70511,111.91
8035L,107.03
9006O,349.09
1020C,456.14
37947,300.28
29571,132.18
6601E,8624.36
44768,6548.32
76934,294.27
98581,55.52
30209,380.44
29428,8553.79
30561,8416.75
86783,5968.14
26876,317.02
9117P,8354.7
1401C,4382.88
6916F,86.71
65796,155.65
87374,479.07
9944E,227.54
18116,292.76
3068F,458.71
92945,496.82
2101I,245.28
48531,230.7
44456,494.64
79921,206.64
2543I,241.9
37292,4643.41
80645,4379.46
3663N,204.01
37502,432.41
68072,369.02
8124C,239.43
4476K,481.85
89047,6850.21
1653G,98.9
67193,54.68
75231,478.91
24813,7373.75
56542,463.9
20850,356.22
93983,148.8
38008,362.08
75754,1971.56
69267,198.5
6597Z,86.31
6417Y,1006.6
3085V,275.55
7332X,53.94
86713,312.07
6159M,7626.08
40140,9376.79
87767,470.79
5334C,123.79
71253,68.92
99252,447.03
62777,95.37
2642L,190.18
5968N,453.88
14972,9380.87
6679E,328.75
72485,187.07
1538U,144.91
7377L,448.43
36099,460.71
9877M,115.51
2593L,127.08
96675,9543.35
8163L,4843.79
69440,2003.75
4860E,136.63
8583J,423.97
6880E,108.48
90917,400.42
8157V,467.77
94455,438.87
21682,422.49
8534E,5798.86
2638O,431.87
7598W,240.72
11601,140.77
29115,290.66
59659,327.92
69132,202.25
3978M,107.02
53261,253.15
27044,227.1
34028,3179.3
32903,351.87
8283K,157.97
57745,458.95
98433,90.08
5222Y,399.75
99826,136.11
7213J,287.84
1027O,9086.04
6423Y,223.72
9671X,7600.28
2710D,7964.71
51852,8929.65
4567O,203.04
9456T,492.78
5942S,107.63
88661,498.6
48463,213.72
77211,461.04
2491M,370.64
48176,1453.12
44377,390.4
26165,8849.12
20476,86.01
9968O,3618.44
57831,204.77
30478,227.04
38796,1531.34
9753D,241.75
59130,139.98
45357,206.82
4356J,9609.06
3526G,343.54
14381,6338.85
2070W,8041.58
76266,352.98
74985,6051.45
9964P,423.16
48992,154.53
21699,427.33
7021P,127.65
4176B,2338.1
7594H,58.73
91756,4510.58
70930,1926.71
11942,208.2
90995,5221.01
56916,8832.85
22605,963.48
3149R,85.46
5432S,252.08
39752,8527.46
34456,6401.51
15700,137.13
8708Q,424.67
98170,284.81
7737U,473.25
2558W,2485.54
13170,134.63
8851F,280.06
68877,198.1
9356U,56.92
6108W,462.11
86385,355.44
9771J,73.26
44985,494.33
5849K,446.74
92998,280.12
3487U,459.52
2442R,4332.25
10074,123.84
8349B,396.98
81847,381.38
6580R,276.75
9165M,191.62
23489,388.08
7023V,190.08
3838Z,289.2
9898N,335.61
82780,1908.09
19399,279.68
2295A,423.85
1006T,67.07
9073K,449.57
89607,322.43
70769,408.56
2959Q,388.03
62295,9865.63
8403M,236.0
20000,9960.66
82627,3256.08
17221,535.17
7996Z,8919.78
38816,3598.92
97875,347.49
1931F,475.58
82160,4421.4
3429E,4833.07
4047U,99.77
2104K,7487.81
8742X,192.58
8146X,183.76
4421Y,278.27
7826W,324.89
4743Y,72.57
36896,8949.15
40755,292.44
98837,452.68
2850O,9095.37
9254E,9177.75
77378,232.21
58944,173.35
83866,400.6
63705,60.89
40566,197.52
9989R,394.33
9625K,250.0
5376C,335.47
53124,400.36
1166L,121.98
62133,66.81
9101E,193.58
26412,294.28
56028,257.17
5207Q,335.87
1168C,96.91
8429B,433.39
7693E,121.86
6557I,220.12
7563O,4630.53
12539,287.66
2137L,441.48
82104,8898.33
17432,411.18
97804,130.59
81023,84.12
94126,281.14
96351,366.06
6126F,184.58
9407Z,324.9
70147,4247.22
2262F,97.19
2387O,150.74
2612N,1997.95
9838A,341.98
4522N,292.66
8418B,4541.88
50761,172.01
14979,256.18
2148P,1671.58
1262N,471.81
6062H,208.94
4445G,420.58
33167,333.31
6109A,114.27
4289J,358.56
4703C,149.14
31296,356.34
49699,1267.83
4401S,396.85
45372,457.6
6300U,942.87
59752,360.49
64952,410.25
27085,142.89
62649,349.24
62240,114.65
2712S,721.73
7295Z,365.16
2406B,331.66
98731,326.67
97370,9126.69
95182,394.1
7366R,2319.45
6144R,419.29
9842I,9466.08
23142,286.27
4196G,382.47
71269,428.93
78323,339.36
1198I,250.65
3537T,241.52
5559H,318.73
1946B,160.19
2259D,201.34
9069F,1178.66
83613,304.83
3051G,479.28
40175,180.18
71481,312.09
8650R,482.7
31429,5921.29
7176Z,351.42
2416H,71.55
69273,93.65
36560,2688.31
60654,525.79
5671H,243.42
2401U,105.83
8831G,6194.33
1841K,437.43
1748F,403.41
51225,258.18
5250X,71.25
64995,4005.99
1303L,6264.97
19613,483.55
97835,322.78
9622D,9473.74
1896R,6913.44
6523F,233.57
26594,496.86
17774,480.34
20778,387.51
33820,81.06
5857E,188.28
4845C,360.02
6200I,309.36
6708J,139.26
57082,272.47
54220,82.69
29902,170.55
2552F,221.77
5040G,321.59
1935W,320.66
14394,73.98
42130,454.04
1308W,450.99
1056Z,85.64
2094L,427.54
8981D,90.8
36883,156.01
1312N,2781.97
8674Y,447.11
7952B,439.91
5912V,2177.38
6375X,4390.33
3412A,151.5
8404G,4548.32
4931I,466.64
30963,414.19
7396O,83.7
89166,359.58
32551,197.52
6131X,496.41
9091X,299.11
34075,851.51
7855P,9447.66
92665,295.39
7732E,132.98
2209H,313.34
51071,240.05
64709,324.03
7701Z,328.07
42388,3331.73
4828O,311.27
70798,157.49
1715A,172.61
11241,1198.78
2651R,6113.23
1452A,1869.84
5817Q,481.12
69149,329.28
67979,355.44
39419,171.25
32610,65.1
41173,369.48
5533O,3176.58
11858,174.84
9863D,270.55
56507,354.2
50496,324.47
3408U,140.88
6015Q,347.34
4304D,214.29
52417,114.82
7466C,429.78
6209A,171.6
4068B,191.98
3726A,4895.63
9961I,400.52
55147,284.87
8759P,288.58
6102K,203.2
8742H,5369.81
3632K,177.94
9334M,395.25
9225B,282.05
30074,117.54
34174,170.9
9033W,7294.7
1151A,3228.05
8902K,209.43
40985,4524.46
4365I,96.55
6835U,409.44
56448,4885.62
37564,190.63
2940D,232.62
65733,213.0
88409,130.99
8866P,463.57
12592,145.74
8811Z,2417.57
79916,366.07
88886,407.96
1611A,387.8
8294T,96.02
45112,396.24
40000,74.47
3126D,4893.87
88811,214.56
8485W,6645.12
56700,307.1
82370,2344.49
56538,121.69
1300W,304.71
9901Y,181.15
60946,245.69
5001Y,296.73
9790R,310.83
25684,2843.61
90524,488.56
20076,290.23
8742Z,396.98
5587S,9031.87
7880H,347.3
9237B,993.83
3872V,137.42
55067,5638.47
77302,50.88
6601I,301.59
1041B,347.64
63621,3374.61
2774J,286.01
7880M,3740.95
68695,173.5
34987,2269.67
6384E,190.32
2097W,9936.03
6456D,118.75
7726X,61.9
6769S,488.85
94622,382.01
60677,9488.54
8121W,1812.84
5422G,2761.79
67543,489.0
10798,362.45
1411P,6644.18
8896C,110.41
64549,120.55
8843Q,171.14
45290,67.37
9359A,443.12
82148,243.79
6980Q,305.15
1646F,422.29
2043C,190.95
6192P,8038.91
7603C,325.65
88581,92.23
8383A,178.02
32248,177.29
7962S,211.04
51658,453.79
7335Q,325.15
4584M,172.23
8404Y,263.69
40518,365.86
4781M,396.15
44042,304.57
77403,371.4
22578,62.37
24727,493.54
99361,431.05
6172M,432.94
21605,101.48
18456,4551.85
6112N,366.4
9886Y,449.98
7998S,416.31
51987,3131.93
47654,243.35
7527O,265.96
65866,105.95
71091,333.14
60292,463.37
4320T,227.36
1293A,398.33
6854K,7434.7
3688D,288.57
30682,352.28
41818,470.0
3519X,420.31
36698,454.56
8849D,95.58
4284R,7423.67
26490,453.0
5902Y,469.18
90578,193.62
2087R,62.2
34647,413.52
1238E,346.0
77938,262.34
1218N,1197.77
14150,336.05
4481F,364.21
9126M,314.68
31374,244.4
4839S,230.74
10632,2436.19
41671,2638.99
9298W,178.63
4131C,469.0
71750,191.33
6353N,498.16
2945X,8323.91
61109,255.81
6362W,203.36
80273,446.38
27293,227.6
82741,377.99
44228,184.71
9103C,471.81
88241,9774.13
7267P,216.15
8983B,287.03
8397G,7598.63
70464,7254.52
9983X,110.74
13362,189.02
1101Z,1357.86
25836,4132.05
4054W,260.74
2816J,403.49
57166,518.88
8203V,7413.95
7108O,182.62
77520,351.52
9578Q,329.22
9062P,226.51
44140,422.9
93517,279.13
1410Y,283.04
3073D,73.83
2741B,1282.97
17476,174.95
68465,477.86
7905R,416.84
21448,361.89
5508N,225.4
1377X,147.02
6796U,106.36
86392,309.25
4221T,94.08
1840D,283.68
9414O,77.62
46384,107.65
8106D,300.1
97877,332.19
5598E,406.35
6700I,438.42
66408,265.19
1737U,96.47
4295V,191.0
1741C,285.9
9919S,240.08
1472B,106.7
1459K,207.48
1047J,274.92
8074P,9948.72
58268,168.85
83060,370.33
79741,9837.46
72629,329.99
54544,8017.21
3949F,452.87
9659W,368.16
1666S,114.03
91866,407.16
26262,6991.68
40091,7339.62
3464E,361.92
96189,6100.92
74580,8290.66
7849H,259.25
32252,483.36
5986X,5265.42
56459,90.65
8671S,218.05
17602,445.62
9021U,250.56
4869M,402.61
6660O,308.97
84145,409.17
1840V,472.4
59935,343.36
1392M,308.86
86313,6241.36
32497,211.42
8521K,279.47
17015,321.35
43105,3595.54
8206U,116.71
7694T,4041.75
9412W,149.26
12764,370.68
75255,5978.08
8402Y,84.63
5338Z,5979.3
53190,366.77
70667,445.17
74265,159.98
2382N,160.35
49574,8525.72
78995,1777.41
6550I,9338.05
63591,152.13
4772G,236.86
4451K,492.31
5954N,115.96
8651T,236.2
6907T,151.8
1284W,6219.32
1386F,334.79
43436,4917.3
5400B,1270.73
8641S,202.13
65145,245.43
87721,275.11
19257,6795.46
3263C,162.82
40215,434.27
3104V,170.1
89883,295.33
53654,3500.5
8400O,284.19
90613,169.98
44137,463.13
19840,9288.75
6336K,373.86
56834,363.58
7954B,133.1
9090T,476.51
8941Z,140.07
7528S,319.95
3669Y,147.0
38858,405.42
5226N,396.01
54059,369.39
4062F,237.67
5561Z,3914.35
1856T,206.58
97709,6108.97
7286Q,151.97
52492,250.78
1524T,9237.0
38477,241.12
7618V,4902.99
4148G,7163.72
83332,6862.29
47536,283.08
46194,6843.2
33145,220.44
6062D,5993.97
6580T,291.02
66833,1023.46
7900U,5452.66
6634Y,103.83
9600F,185.7
52844,146.99
69535,415.6
25254,245.71
2484Y,265.38
1628S,9160.55
1834L,246.44
3638T,69.04
4055U,2128.85
9085F,5132.32
54050,464.18
5921X,452.35
89111,296.43
50307,394.24
1881I,181.76
7228S,400.69
61211,363.38
70991,480.6
1988W,488.3
79260,2832.58
44600,428.13
1813M,159.65
2778T,3440.28
54602,413.74
22953,8936.13
90390,133.18
2081G,90.93
66584,136.62
2957D,332.92
20253,421.96
8284D,237.73
8127L,335.16
82211,195.17
25117,81.88
1940W,392.52
84343,303.53
5113H,202.92
57773,6975.64
73003,6567.09
59687,419.86
3651P,427.57
4052H,384.43
36557,167.87
49614,469.44
3303I,208.59
37882,253.72
5610B,427.57
8716A,457.32
9611J,254.23
7688E,239.84
5576G,367.26
5145L,372.93
2276E,348.15
99324,7949.28
94519,9340.14
2672C,9045.4
3681E,131.82
1820P,2499.33
2597Q,5379.79
17061,60.06
94730,60.78
3561V,190.99
7079M,7406.72
9411F,328.8
8507U,521.16
5871H,248.12
5035W,387.91
58922,399.09
2749J,112.08
20389,1138.15
84634,5776.72
74181,117.79
84078,8417.91
26693,92.45
91721,1335.01
3132L,9285.67
44672,1813.47
69431,218.19
5904J,269.42
7441X,140.22
5782T,140.07
38972,465.13
39003,228.08
7382S,143.07
5668K,53.61
18015,7234.98
52944,360.69
4963I,2048.75
8051C,406.1
16340,207.85
81335,410.79
65944,424.07
62116,324.25
2622V,497.6
3334R,271.29
67231,190.46
8362S,201.54
92533,171.54
8178M,366.06
46598,222.43
55403,228.08
4528Z,286.97
6583S,6967.65
8176O,467.6
2382P,255.0
87376,59.51
14704,342.17
4623P,206.87
36253,255.98
3191Y,64.57
9722Q,303.65
80706,492.19
16660,127.05
72478,285.2
3764B,2668.76
28090,5764.69
5549N,404.05
5979V,379.76
85288,9172.62
4828V,418.94
3924Y,372.93
51804,495.25
5162L,108.54
2346Q,447.18
86796,448.01
8428Q,250.3
4049Q,111.12
81157,344.83
7998E,3742.1
9414P,3405.33
6185C,338.9
8278Q,314.91
29557,159.7
53596,8674.14
34199,479.72
58594,75.59
7578K,8405.64
50726,407.6
74799,4799.7
91501,3289.6
43601,397.89
14898,381.44
9673X,7213.37
5082C,462.31
9326O,3276.84
42515,2822.23
4915Y,7583.21
5414T,495.53
53043,333.1
39774,86.87
4509K,421.04
68522,274.5
71183,199.34
32982,333.64
20405,366.15
2528J,159.74
9815F,234.8
6919U,260.0
4591N,493.77
9133E,152.89
55752,313.25
64492,470.16
7123Z,76.97
22615,197.96
35202,458.36
8643B,173.47
91448,287.31
94632,1035.1
5338X,198.85
59091,200.79
66057,8869.73
3842X,493.16
45317,3986.71
28777,491.66
8111B,997.07
4293W,65.86
19673,296.38
4421R,459.94
8396K,91.36
3578L,442.27
5565W,209.41
4213R,453.12
3411Y,224.34
9798V,413.72
9129G,225.8
98399,5318.84
4314D,489.3
71528,418.19
7041X,433.65
6642R,8590.56
21050,354.06
5935Q,457.36
3047H,104.24
7340R,3423.43
16596,59.57
86349,137.08
14200,282.01
1803Y,410.11
11684,5132.42
5833H,700.03
8876E,137.94
5031F,1187.75
9932U,191.89
67536,188.37
3675H,56.2
7886K,200.72
66483,210.94
41415,1349.81
95375,116.16
9632N,270.0
65971,8601.57
8856N,85.13
9244J,343.66
3901W,371.41
2471W,7907.35
4706X,272.32
41813,2319.82
4710C,91.5
9619T,73.97
4181W,66.24
27813,246.53
13881,576.09
40381,439.77
1101H,179.12
4687Z,436.62
78605,287.11
8517V,116.97
1035U,122.06
72987,3330.06
8333W,431.6
15494,60.31
62313,133.2
2943C,409.26
50434,372.94
5343U,96.32
1894C,7787.57
9109X,194.73
4915Q,383.87
4274F,115.97
66035,225.11
68905,287.36
82012,4060.89
22691,193.51
3292I,9674.92
43351,5045.33
2920E,336.85
3918D,1785.67
5739F,277.83
6792A,410.07
92101,117.87
2539K,408.55
45446,377.23
7722T,433.77
38064,462.34
77216,379.78
77153,80.63
54116,115.57
52770,467.63
30511,248.92
42707,274.65
97720,379.9
3145U,191.12
1647F,172.66
6374O,430.38
2977E,169.86
7713E,231.31
7197T,409.56
7347L,363.56
7084J,6998.17
2131M,170.89
62218,219.66
9051M,4092.62
71370,8511.14
78663,355.17
42889,321.0
23562,364.47
47252,95.27
13779,97.22
3898Y,482.91
6251V,132.23
56847,435.67
3102L,464.81
5296X,1881.09
25391,89.52
9445U,6518.45
4901S,348.93
31191,107.9
5549Q,163.58
38623,463.71
2015E,7207.88
2093Z,316.93
3723D,343.4
22196,234.98
58618,236.04
1902T,2412.49
57450,219.86
9675R,314.95
9653B,3669.9
93879,344.94
4496J,179.44
43863,5494.04
4178J,255.69
5304B,398.32
51031,69.18
4412Z,278.92
5741T,4805.66
91312,100.84
53555,262.45
32976,78.91
2858M,190.1
38264,401.93
2233N,332.12
3531W,88.48
2794U,222.78
1880I,193.26
3324B,7151.24
53734,2496.45
5902M,67.11
33177,115.02
92387,7621.02
68279,5378.65
56134,474.48
71933,140.77
5353L,425.35
98838,381.05
3355R,2904.84
5872O,439.92
9532W,490.14
8884P,8688.58
5863V,321.32
5386X,237.23
7395J,9576.92
9127L,419.24
86446,6873.21
30206,468.3
70689,506.69
3928M,117.06
98505,406.96
47436,435.62
33342,381.15
90067,469.39
7048W,487.31
3936G,3706.25
10379,198.24
9561Y,3941.64
1428J,205.97
66283,380.2
3460N,1909.46
8139I,61.77
4213W,476.51
27426,290.63
9772B,60.42
2906K,239.62
9175N,82.54
4714X,85.61
9034F,107.62
42582,463.23
5840J,404.49
62918,55.17
9943A,108.19
2597R,2870.55
6014N,376.86
3375O,74.3
2697L,398.89
2378G,471.01
66636,84.46
7390M,184.98
26861,162.46
77086,305.77
4554M,302.77
4554U,4071.56
79080,343.56
7992Q,440.47
7939R,9594.09
3529U,430.48
6298J,400.67
21181,76.26
71478,487.68
9921M,427.18
3762Z,4068.52
3865B,7861.85
8975L,217.11
3912B,269.01
40888,163.52
7884J,1726.77
9690S,117.26
99645,208.51
6190B,484.33
9610L,59.88
3451H,450.44
63240,295.7
